file_name,audio_id,seg_idx,start_time,end_time,sentiment
8d-gEyoeBzc_12.wav,8d-gEyoeBzc,12,60.87415,63.548073,1.6
8d-gEyoeBzc_13.wav,8d-gEyoeBzc,13,63.548073,65.224266,1.4
8d-gEyoeBzc_14.wav,8d-gEyoeBzc,14,65.224266,66.30181,0.0
8d-gEyoeBzc_15.wav,8d-gEyoeBzc,15,66.30181,69.58435,0.8
8d-gEyoeBzc_16.wav,8d-gEyoeBzc,16,69.58435,72.09864,1.2
8d-gEyoeBzc_17.wav,8d-gEyoeBzc,17,72.09864,75.101814,1.0
8d-gEyoeBzc_18.wav,8d-gEyoeBzc,18,76.378914,80.43968,0.6
8d-gEyoeBzc_19.wav,8d-gEyoeBzc,19,80.43968,85.05918,1.6
8d-gEyoeBzc_20.wav,8d-gEyoeBzc,20,85.05918,91.983444,1.2
8d-gEyoeBzc_21.wav,8d-gEyoeBzc,21,91.983444,110.4415,-2.0
8d-gEyoeBzc_22.wav,8d-gEyoeBzc,22,109.76304,118.463264,-1.0
8d-gEyoeBzc_23.wav,8d-gEyoeBzc,23,118.463264,125.84649,-0.4
8d-gEyoeBzc_24.wav,8d-gEyoeBzc,24,125.84649,138.96666,-1.4
8d-gEyoeBzc_25.wav,8d-gEyoeBzc,25,138.96666,141.45102,1.8
8d-gEyoeBzc_26.wav,8d-gEyoeBzc,26,141.45102,155.15987,1.0
8d-gEyoeBzc_27.wav,8d-gEyoeBzc,27,155.15987,158.48232,-1.4
8d-gEyoeBzc_28.wav,8d-gEyoeBzc,28,158.48232,164.04967,-0.8
8d-gEyoeBzc_29.wav,8d-gEyoeBzc,29,164.04967,168.2102,-1.4
8d-gEyoeBzc_30.wav,8d-gEyoeBzc,30,168.2102,169.76666,-0.8
8qrpnFRGt2A_1.wav,8qrpnFRGt2A,1,0.9702948,14.369842,-1.4
8qrpnFRGt2A_2.wav,8qrpnFRGt2A,2,17.343084,20.33628,-0.4
8qrpnFRGt2A_3.wav,8qrpnFRGt2A,3,20.33628,25.763945,-1.6
8qrpnFRGt2A_4.wav,8qrpnFRGt2A,4,25.763945,34.69365,-1.4
8qrpnFRGt2A_5.wav,8qrpnFRGt2A,5,34.69365,40.709976,-1.4
8qrpnFRGt2A_6.wav,8qrpnFRGt2A,6,40.709976,49.300453,-2.6
8qrpnFRGt2A_7.wav,8qrpnFRGt2A,7,49.300453,57.980724,-1.6
8qrpnFRGt2A_8.wav,8qrpnFRGt2A,8,57.980724,64.6356,-0.8
8qrpnFRGt2A_9.wav,8qrpnFRGt2A,9,64.6356,67.75851,-1.0
8qrpnFRGt2A_10.wav,8qrpnFRGt2A,10,67.75851,78.54399,-2.2
8qrpnFRGt2A_11.wav,8qrpnFRGt2A,11,78.54399,84.36077,-0.8
8qrpnFRGt2A_12.wav,8qrpnFRGt2A,12,84.36077,90.34717,-2.0
8qrpnFRGt2A_13.wav,8qrpnFRGt2A,13,90.34717,93.50998,-0.33333334
8qrpnFRGt2A_14.wav,8qrpnFRGt2A,14,93.50998,96.55306,-1.8
8qrpnFRGt2A_15.wav,8qrpnFRGt2A,15,96.55306,112.89592,-1.6
8qrpnFRGt2A_16.wav,8qrpnFRGt2A,16,112.89592,116.11859,-1.0
8qrpnFRGt2A_17.wav,8qrpnFRGt2A,17,124.99841,126.255554,-0.6666667
8qrpnFRGt2A_18.wav,8qrpnFRGt2A,18,126.255554,130.97482,0.6
8qrpnFRGt2A_19.wav,8qrpnFRGt2A,19,130.97482,141.81021,0.6
8qrpnFRGt2A_20.wav,8qrpnFRGt2A,20,141.81021,148.49501,-0.8
8qrpnFRGt2A_21.wav,8qrpnFRGt2A,21,148.49501,154.4814,-2.0
8qrpnFRGt2A_22.wav,8qrpnFRGt2A,22,154.4814,160.21837,-1.0
8qrpnFRGt2A_23.wav,8qrpnFRGt2A,23,159.63968,161.85464,-0.33333334
8qrpnFRGt2A_24.wav,8qrpnFRGt2A,24,161.85464,165.68594,0.0
8qrpnFRGt2A_25.wav,8qrpnFRGt2A,25,165.68594,168.3399,0.2
8qrpnFRGt2A_26.wav,8qrpnFRGt2A,26,168.3399,179.81383,-1.2
9J25DZhivz8_1.wav,9J25DZhivz8,1,10.2192745,13.242404,2.2
9J25DZhivz8_2.wav,9J25DZhivz8,2,66.8805,69.63424,2.4
9J25DZhivz8_3.wav,9J25DZhivz8,3,69.63424,72.67732,2.0
9J25DZhivz8_4.wav,9J25DZhivz8,4,72.67732,74.68277,2.8
9J25DZhivz8_5.wav,9J25DZhivz8,5,74.68277,76.61837,1.8
9J25DZhivz8_6.wav,9J25DZhivz8,6,76.61837,83.68231,2.8
9J25DZhivz8_7.wav,9J25DZhivz8,7,83.462814,93.709526,2.2
9J25DZhivz8_8.wav,9J25DZhivz8,8,93.709526,95.136284,2.2
9J25DZhivz8_9.wav,9J25DZhivz8,9,95.136284,99.31678,2.6
9J25DZhivz8_10.wav,9J25DZhivz8,10,99.31678,108.29637,1.8
9J25DZhivz8_11.wav,9J25DZhivz8,11,108.29637,111.968025,0.8
9J25DZhivz8_12.wav,9J25DZhivz8,12,111.968025,113.73402,0.2
9J25DZhivz8_13.wav,9J25DZhivz8,13,113.73402,118.24377,-0.25
9J25DZhivz8_14.wav,9J25DZhivz8,14,118.24377,123.631516,1.8
9J25DZhivz8_15.wav,9J25DZhivz8,15,123.631516,124.4297,1.0
9J25DZhivz8_16.wav,9J25DZhivz8,16,124.4297,129.3585,2.4
9J25DZhivz8_17.wav,9J25DZhivz8,17,132.41156,135.41473,0.5
9J25DZhivz8_18.wav,9J25DZhivz8,18,135.41473,147.90636,0.6
9J25DZhivz8_19.wav,9J25DZhivz8,19,147.90636,153.44377,0.6
9J25DZhivz8_20.wav,9J25DZhivz8,20,153.44377,154.5313,2.4
9J25DZhivz8_21.wav,9J25DZhivz8,21,154.5313,155.57892,1.2
9J25DZhivz8_22.wav,9J25DZhivz8,22,155.57892,158.47234,-0.8
9J25DZhivz8_23.wav,9J25DZhivz8,23,158.12312,160.12857,1.2
9J25DZhivz8_24.wav,9J25DZhivz8,24,160.12857,161.71497,1.2
9J25DZhivz8_25.wav,9J25DZhivz8,25,161.71497,167.0628,2.0
9T9Hf74oK10_1.wav,9T9Hf74oK10,1,1.1199547,2.1675737,-0.5
9T9Hf74oK10_2.wav,9T9Hf74oK10,2,12.254648,20.366213,1.6
9T9Hf74oK10_3.wav,9T9Hf74oK10,3,28.477777,31.34127,-0.4
9T9Hf74oK10_4.wav,9T9Hf74oK10,4,31.34127,33.8356,-0.8
9T9Hf74oK10_5.wav,9T9Hf74oK10,5,33.8356,36.828796,-1.8
9T9Hf74oK10_6.wav,9T9Hf74oK10,6,36.828796,39.592518,1.0
9T9Hf74oK10_7.wav,9T9Hf74oK10,7,39.08367,48.382538,-0.8
9T9Hf74oK10_8.wav,9T9Hf74oK10,8,48.382538,60.42517,-1.8
9T9Hf74oK10_9.wav,9T9Hf74oK10,9,60.42517,65.972565,1.6
9T9Hf74oK10_10.wav,9T9Hf74oK10,10,65.972565,67.68866,-1.2
9T9Hf74oK10_11.wav,9T9Hf74oK10,11,67.68866,74.962135,0.0
9T9Hf74oK10_12.wav,9T9Hf74oK10,12,74.962135,78.68367,2.2
9T9Hf74oK10_13.wav,9T9Hf74oK10,13,92.71179,97.57075,2.6
9T9Hf74oK10_14.wav,9T9Hf74oK10,14,101.06281,105.482765,2.0
9T9Hf74oK10_15.wav,9T9Hf74oK10,15,105.482765,109.11451,-0.4
9T9Hf74oK10_16.wav,9T9Hf74oK10,16,109.11451,113.70408,2.6
9T9Hf74oK10_17.wav,9T9Hf74oK10,17,113.70408,116.62744,0.0
9T9Hf74oK10_18.wav,9T9Hf74oK10,18,119.30136,121.9254,1.2
9T9Hf74oK10_19.wav,9T9Hf74oK10,19,121.9254,125.69682,1.4
9T9Hf74oK10_20.wav,9T9Hf74oK10,20,130.35623,132.4814,-0.8
9T9Hf74oK10_21.wav,9T9Hf74oK10,21,132.4814,138.35805,0.0
9T9Hf74oK10_22.wav,9T9Hf74oK10,22,138.35805,141.92993,0.4
9T9Hf74oK10_23.wav,9T9Hf74oK10,23,141.92993,144.02518,0.2
9T9Hf74oK10_24.wav,9T9Hf74oK10,24,149.83197,151.76758,-1.0
9T9Hf74oK10_25.wav,9T9Hf74oK10,25,172.37074,176.01247,-0.6
9c67fiY0wGQ_1.wav,9c67fiY0wGQ,1,8.842403,12.573923,-0.2
9c67fiY0wGQ_2.wav,9c67fiY0wGQ,2,12.573923,15.796598,1.8
9c67fiY0wGQ_3.wav,9c67fiY0wGQ,3,38.68458,45.139908,2.0
9c67fiY0wGQ_4.wav,9c67fiY0wGQ,4,45.139908,50.577553,2.0
9c67fiY0wGQ_5.wav,9c67fiY0wGQ,5,50.577553,54.09955,2.0
9c67fiY0wGQ_6.wav,9c67fiY0wGQ,6,60.744446,68.13764,1.8
9c67fiY0wGQ_7.wav,9c67fiY0wGQ,7,68.13764,71.66962,2.0
9c67fiY0wGQ_8.wav,9c67fiY0wGQ,8,71.66962,74.72268,2.2
9c67fiY0wGQ_9.wav,9c67fiY0wGQ,9,74.72268,76.67823,1.8
9c67fiY0wGQ_10.wav,9c67fiY0wGQ,10,76.67823,81.14807,1.6
9c67fiY0wGQ_11.wav,9c67fiY0wGQ,11,81.14807,83.422905,1.6
9c67fiY0wGQ_12.wav,9c67fiY0wGQ,12,83.422905,87.66327,2.0
9qR7uwkblbs_1.wav,9qR7uwkblbs,1,3.314966,6.826984,-0.8
9qR7uwkblbs_2.wav,9qR7uwkblbs,2,11.805669,14.15034,2.8
9qR7uwkblbs_3.wav,9qR7uwkblbs,3,14.15034,16.265533,0.8
9qR7uwkblbs_4.wav,9qR7uwkblbs,4,50.38798,53.251472,3.0
9qR7uwkblbs_5.wav,9qR7uwkblbs,5,53.251472,60.485035,0.8
9qR7uwkblbs_6.wav,9qR7uwkblbs,6,61.88186,64.31633,-2.2
9qR7uwkblbs_7.wav,9qR7uwkblbs,7,70.85147,73.45556,1.6
9qR7uwkblbs_8.wav,9qR7uwkblbs,8,73.00658,74.8025,1.0
9qR7uwkblbs_9.wav,9qR7uwkblbs,9,74.8025,77.82562,-1.2
9qR7uwkblbs_10.wav,9qR7uwkblbs,10,77.82562,81.30771,1.6
9qR7uwkblbs_11.wav,9qR7uwkblbs,11,81.30771,89.49909,1.2
9qR7uwkblbs_12.wav,9qR7uwkblbs,12,89.49909,94.89683,-0.8
9qR7uwkblbs_13.wav,9qR7uwkblbs,13,94.89683,99.646034,-1.6
9qR7uwkblbs_14.wav,9qR7uwkblbs,14,99.646034,100.863266,-2.2
9qR7uwkblbs_15.wav,9qR7uwkblbs,15,100.863266,110.19206,-0.75
9qR7uwkblbs_16.wav,9qR7uwkblbs,16,110.19206,115.01111,0.0
9qR7uwkblbs_17.wav,9qR7uwkblbs,17,115.01111,116.82698,-0.5
9qR7uwkblbs_18.wav,9qR7uwkblbs,18,116.82698,119.17165,0.2
9qR7uwkblbs_19.wav,9qR7uwkblbs,19,120.17937,121.51633,-0.25
9qR7uwkblbs_20.wav,9qR7uwkblbs,20,125.15805,126.57483,-0.5
9qR7uwkblbs_21.wav,9qR7uwkblbs,21,126.57483,127.77211,-1.6
9qR7uwkblbs_22.wav,9qR7uwkblbs,22,127.77211,129.8474,-0.5
9qR7uwkblbs_23.wav,9qR7uwkblbs,23,129.50816,137.95895,-1.4
9qR7uwkblbs_24.wav,9qR7uwkblbs,24,137.95895,138.98662,-1.0
9qR7uwkblbs_25.wav,9qR7uwkblbs,25,138.98662,142.06961,1.6
9qR7uwkblbs_26.wav,9qR7uwkblbs,26,142.06961,144.3245,-1.0
9qR7uwkblbs_27.wav,9qR7uwkblbs,27,144.3245,145.9907,0.2
9qR7uwkblbs_28.wav,9qR7uwkblbs,28,145.84105,151.06917,-1.0
9qR7uwkblbs_29.wav,9qR7uwkblbs,29,151.06917,153.73311,-1.25
9qR7uwkblbs_30.wav,9qR7uwkblbs,30,153.73311,160.7771,-0.5
9qR7uwkblbs_31.wav,9qR7uwkblbs,31,160.7771,163.32132,0.0
9qR7uwkblbs_32.wav,9qR7uwkblbs,32,174.36621,175.55351,2.4
9qR7uwkblbs_33.wav,9qR7uwkblbs,33,175.55351,176.30182,0.0
Af8D0E4ZXaw_1.wav,Af8D0E4ZXaw,1,15.197959,21.962585,-0.75
Af8D0E4ZXaw_2.wav,Af8D0E4ZXaw,2,56.673695,64.87505,0.8
Af8D0E4ZXaw_3.wav,Af8D0E4ZXaw,3,64.87505,68.97574,0.25
Af8D0E4ZXaw_4.wav,Af8D0E4ZXaw,4,68.97574,75.24149,-0.4
Af8D0E4ZXaw_5.wav,Af8D0E4ZXaw,5,75.24149,80.41973,-0.2
Af8D0E4ZXaw_6.wav,Af8D0E4ZXaw,6,82.41519,83.822,-2.0
Af8D0E4ZXaw_7.wav,Af8D0E4ZXaw,7,83.822,86.685486,-2.0
Af8D0E4ZXaw_8.wav,Af8D0E4ZXaw,8,86.685486,89.59887,-1.0
Af8D0E4ZXaw_9.wav,Af8D0E4ZXaw,9,89.48911,91.903625,-1.0
Af8D0E4ZXaw_10.wav,Af8D0E4ZXaw,10,91.903625,98.438774,-0.75
Af8D0E4ZXaw_11.wav,Af8D0E4ZXaw,11,98.438774,103.98617,0.4
Af8D0E4ZXaw_12.wav,Af8D0E4ZXaw,12,103.98617,106.92948,1.4
Af8D0E4ZXaw_13.wav,Af8D0E4ZXaw,13,106.92948,108.28639,2.0
Af8D0E4ZXaw_14.wav,Af8D0E4ZXaw,14,108.28639,109.19433,1.6
Af8D0E4ZXaw_15.wav,Af8D0E4ZXaw,15,109.19433,112.35714,2.0
Af8D0E4ZXaw_16.wav,Af8D0E4ZXaw,16,111.72857,113.44467,2.2
Af8D0E4ZXaw_17.wav,Af8D0E4ZXaw,17,113.44467,117.8746,1.4
Af8D0E4ZXaw_18.wav,Af8D0E4ZXaw,18,117.8746,119.97982,2.2
Af8D0E4ZXaw_19.wav,Af8D0E4ZXaw,19,119.97982,121.68594,2.4
Af8D0E4ZXaw_20.wav,Af8D0E4ZXaw,20,121.68594,124.66916,1.6
Af8D0E4ZXaw_21.wav,Af8D0E4ZXaw,21,124.66916,135.16531,-0.8
Af8D0E4ZXaw_22.wav,Af8D0E4ZXaw,22,135.6941,138.12857,-1.6
Af8D0E4ZXaw_23.wav,Af8D0E4ZXaw,23,138.12857,143.82562,-1.0
Af8D0E4ZXaw_24.wav,Af8D0E4ZXaw,24,143.82562,149.99161,-1.6
Af8D0E4ZXaw_25.wav,Af8D0E4ZXaw,25,149.99161,151.61792,-2.6
Af8D0E4ZXaw_26.wav,Af8D0E4ZXaw,26,151.61792,158.41248,-2.4
Af8D0E4ZXaw_27.wav,Af8D0E4ZXaw,27,158.41248,162.98209,-1.6
Af8D0E4ZXaw_28.wav,Af8D0E4ZXaw,28,162.98209,164.43878,-0.2
Af8D0E4ZXaw_29.wav,Af8D0E4ZXaw,29,170.11588,172.90953,-0.4
Af8D0E4ZXaw_30.wav,Af8D0E4ZXaw,30,172.90953,174.26643,-0.8
Af8D0E4ZXaw_31.wav,Af8D0E4ZXaw,31,174.26643,177.17982,-0.4
BI97DNYfe5I_1.wav,BI97DNYfe5I,1,8.393424,10.807937,2.0
BI97DNYfe5I_2.wav,BI97DNYfe5I,2,10.807937,17.62245,-1.0
BI97DNYfe5I_3.wav,BI97DNYfe5I,3,17.47279,21.49365,-0.2
BI97DNYfe5I_4.wav,BI97DNYfe5I,4,21.49365,24.706348,1.4
BI97DNYfe5I_5.wav,BI97DNYfe5I,5,24.706348,27.629705,1.4
BI97DNYfe5I_6.wav,BI97DNYfe5I,6,27.629705,30.094105,1.4
BI97DNYfe5I_7.wav,BI97DNYfe5I,7,36.878685,45.119953,-0.8
BI97DNYfe5I_8.wav,BI97DNYfe5I,8,44.301815,46.656464,0.4
BI97DNYfe5I_9.wav,BI97DNYfe5I,9,46.656464,48.402493,1.4
BI97DNYfe5I_10.wav,BI97DNYfe5I,10,48.402493,54.398865,2.8
BI97DNYfe5I_11.wav,BI97DNYfe5I,11,54.398865,56.304535,2.0
BI97DNYfe5I_12.wav,BI97DNYfe5I,12,56.304535,60.75442,1.6
BI97DNYfe5I_13.wav,BI97DNYfe5I,13,62.839684,64.096825,1.4
BI97DNYfe5I_14.wav,BI97DNYfe5I,14,64.096825,66.2619,2.0
BI97DNYfe5I_15.wav,BI97DNYfe5I,15,66.2619,67.38934,2.0
BI97DNYfe5I_16.wav,BI97DNYfe5I,16,67.38934,70.32268,1.2
BI97DNYfe5I_17.wav,BI97DNYfe5I,17,70.32268,71.44014,1.6
BI97DNYfe5I_18.wav,BI97DNYfe5I,18,71.44014,74.60295,2.2
BI97DNYfe5I_19.wav,BI97DNYfe5I,19,74.60295,78.963036,1.6
BI97DNYfe5I_20.wav,BI97DNYfe5I,20,79.20249,79.46191,0.0
BI97DNYfe5I_21.wav,BI97DNYfe5I,21,79.46191,80.349884,1.2
BI97DNYfe5I_22.wav,BI97DNYfe5I,22,80.349884,82.08594,2.2
BI97DNYfe5I_23.wav,BI97DNYfe5I,23,82.08594,86.52585,1.6
BI97DNYfe5I_24.wav,BI97DNYfe5I,24,86.52585,89.239685,1.4
BI97DNYfe5I_25.wav,BI97DNYfe5I,25,89.239685,92.33266,1.2
BI97DNYfe5I_26.wav,BI97DNYfe5I,26,92.33266,96.82245,1.0
BI97DNYfe5I_27.wav,BI97DNYfe5I,27,96.82245,99.775734,-1.0
BI97DNYfe5I_28.wav,BI97DNYfe5I,28,99.775734,101.80113,1.2
BI97DNYfe5I_29.wav,BI97DNYfe5I,29,101.80113,102.99841,0.2
BI97DNYfe5I_30.wav,BI97DNYfe5I,30,102.99841,105.28322,1.2
BI97DNYfe5I_31.wav,BI97DNYfe5I,31,105.28322,107.09909,1.0
BXuRRbG0Ugk_1.wav,BXuRRbG0Ugk,1,0.012471655,12.47415,-1.0
BXuRRbG0Ugk_2.wav,BXuRRbG0Ugk,2,12.47415,14.509523,0.8
BXuRRbG0Ugk_3.wav,BXuRRbG0Ugk,3,14.509523,15.996145,-0.4
BXuRRbG0Ugk_4.wav,BXuRRbG0Ugk,4,15.996145,19.208843,0.0
BXuRRbG0Ugk_5.wav,BXuRRbG0Ugk,5,19.208843,22.251928,0.0
BXuRRbG0Ugk_6.wav,BXuRRbG0Ugk,6,22.251928,25.055555,1.4
BXuRRbG0Ugk_7.wav,BXuRRbG0Ugk,7,25.055555,31.520863,0.2
BXuRRbG0Ugk_8.wav,BXuRRbG0Ugk,8,31.520863,35.531746,1.75
BXuRRbG0Ugk_9.wav,BXuRRbG0Ugk,9,41.10907,48.24286,-1.2
BXuRRbG0Ugk_10.wav,BXuRRbG0Ugk,10,48.24286,58.758957,2.4
BXuRRbG0Ugk_11.wav,BXuRRbG0Ugk,11,58.56939,62.81973,-1.6
BXuRRbG0Ugk_12.wav,BXuRRbG0Ugk,12,62.81973,70.90136,1.2
BXuRRbG0Ugk_13.wav,BXuRRbG0Ugk,13,70.90136,75.800224,0.6
BXuRRbG0Ugk_14.wav,BXuRRbG0Ugk,14,75.800224,83.30318,-1.6
BXuRRbG0Ugk_15.wav,BXuRRbG0Ugk,15,83.30318,85.80748,-0.6
BXuRRbG0Ugk_16.wav,BXuRRbG0Ugk,16,85.80748,93.37029,0.0
BXuRRbG0Ugk_17.wav,BXuRRbG0Ugk,17,93.37029,96.72268,-1.6
BXuRRbG0Ugk_18.wav,BXuRRbG0Ugk,18,104.41519,109.294106,-1.4
BXuRRbG0Ugk_19.wav,BXuRRbG0Ugk,19,109.294106,114.80159,0.2
BXuRRbG0Ugk_20.wav,BXuRRbG0Ugk,20,114.80159,119.58073,-0.4
BXuRRbG0Ugk_21.wav,BXuRRbG0Ugk,21,119.58073,126.44512,2.4
BXuRRbG0Ugk_22.wav,BXuRRbG0Ugk,22,126.44512,133.06009,0.5
BXuRRbG0Ugk_23.wav,BXuRRbG0Ugk,23,133.06009,138.74716,1.4
BXuRRbG0Ugk_24.wav,BXuRRbG0Ugk,24,138.74716,142.10953,2.4
BXuRRbG0Ugk_25.wav,BXuRRbG0Ugk,25,142.10953,146.0805,1.0
BXuRRbG0Ugk_26.wav,BXuRRbG0Ugk,26,146.0805,152.7254,1.6
BXuRRbG0Ugk_27.wav,BXuRRbG0Ugk,27,152.7254,157.18526,-0.4
BXuRRbG0Ugk_28.wav,BXuRRbG0Ugk,28,157.18526,162.80249,1.6
BXuRRbG0Ugk_29.wav,BXuRRbG0Ugk,29,162.80249,166.86327,2.0
BXuRRbG0Ugk_30.wav,BXuRRbG0Ugk,30,166.86327,171.48277,-2.0
BXuRRbG0Ugk_31.wav,BXuRRbG0Ugk,31,171.48277,179.20522,-0.4
Bfr499ggo-0_1.wav,Bfr499ggo-0,1,2.856009,6.697279,-1.75
Bfr499ggo-0_2.wav,Bfr499ggo-0,2,6.697279,8.273696,-1.0
Bfr499ggo-0_3.wav,Bfr499ggo-0,3,8.273696,16.395239,1.6
Bfr499ggo-0_4.wav,Bfr499ggo-0,4,16.395239,18.340816,-1.2
Bfr499ggo-0_5.wav,Bfr499ggo-0,5,18.191156,27.939003,-1.8
Bfr499ggo-0_6.wav,Bfr499ggo-0,6,27.939003,30.153969,-1.2
Bfr499ggo-0_7.wav,Bfr499ggo-0,7,30.153969,32.588436,-1.0
Bfr499ggo-0_8.wav,Bfr499ggo-0,8,32.588436,36.88866,-1.2
Bfr499ggo-0_9.wav,Bfr499ggo-0,9,36.88866,40.69002,0.4
Bfr499ggo-0_10.wav,Bfr499ggo-0,10,40.69002,42.71542,1.0
Bfr499ggo-0_11.wav,Bfr499ggo-0,11,42.71542,44.890476,-0.8
Bfr499ggo-0_12.wav,Bfr499ggo-0,12,44.890476,47.324944,-1.4
Bfr499ggo-0_13.wav,Bfr499ggo-0,13,47.324944,49.43016,-1.6
Bfr499ggo-0_14.wav,Bfr499ggo-0,14,49.43016,54.578457,-0.2
Bfr499ggo-0_15.wav,Bfr499ggo-0,15,54.578457,56.274605,-1.0
Bfr499ggo-0_16.wav,Bfr499ggo-0,16,56.274605,62.420635,2.2
Bfr499ggo-0_17.wav,Bfr499ggo-0,17,64.4161,69.68413,1.4
Bfr499ggo-0_18.wav,Bfr499ggo-0,18,69.68413,72.13855,0.8
Bfr499ggo-0_19.wav,Bfr499ggo-0,19,72.13855,74.73265,-1.8
Bfr499ggo-0_20.wav,Bfr499ggo-0,20,74.73265,76.987526,-1.6
Bfr499ggo-0_21.wav,Bfr499ggo-0,21,76.987526,78.833336,-2.0
Bfr499ggo-0_22.wav,Bfr499ggo-0,22,78.833336,82.64467,1.0
BioHAh1qJAQ_1.wav,BioHAh1qJAQ,1,0.012471655,2.3671203,1.4
BioHAh1qJAQ_2.wav,BioHAh1qJAQ,2,2.3671203,7.056463,2.2
BioHAh1qJAQ_3.wav,BioHAh1qJAQ,3,7.056463,13.531746,0.4
BioHAh1qJAQ_4.wav,BioHAh1qJAQ,4,13.531746,18.600227,0.25
BioHAh1qJAQ_5.wav,BioHAh1qJAQ,5,18.600227,22.900454,1.4
BioHAh1qJAQ_6.wav,BioHAh1qJAQ,6,22.900454,28.597506,-1.8
BioHAh1qJAQ_7.wav,BioHAh1qJAQ,7,28.597506,33.845577,2.6
BioHAh1qJAQ_8.wav,BioHAh1qJAQ,8,33.845577,36.379818,2.4
BioHAh1qJAQ_9.wav,BioHAh1qJAQ,9,36.379818,39.02381,2.0
BioHAh1qJAQ_10.wav,BioHAh1qJAQ,10,39.02381,40.600227,1.0
BioHAh1qJAQ_11.wav,BioHAh1qJAQ,11,40.600227,43.852833,0.2
BioHAh1qJAQ_12.wav,BioHAh1qJAQ,12,46.097733,49.769386,0.6666667
BioHAh1qJAQ_13.wav,BioHAh1qJAQ,13,49.769386,55.64603,1.4
BioHAh1qJAQ_14.wav,BioHAh1qJAQ,14,55.64603,57.641495,2.6
BioHAh1qJAQ_15.wav,BioHAh1qJAQ,15,57.641495,60.75442,-0.4
BioHAh1qJAQ_16.wav,BioHAh1qJAQ,16,60.75442,64.43606,0.25
BioHAh1qJAQ_17.wav,BioHAh1qJAQ,17,64.43606,67.908165,2.4
BioHAh1qJAQ_18.wav,BioHAh1qJAQ,18,67.908165,71.849205,2.0
BioHAh1qJAQ_19.wav,BioHAh1qJAQ,19,71.849205,81.557144,1.8
BioHAh1qJAQ_20.wav,BioHAh1qJAQ,20,81.557144,90.24739,-1.4
BioHAh1qJAQ_21.wav,BioHAh1qJAQ,21,90.24739,93.180725,-0.8
BioHAh1qJAQ_22.wav,BioHAh1qJAQ,22,106.87959,109.12449,-2.2
BioHAh1qJAQ_23.wav,BioHAh1qJAQ,23,109.12449,113.35487,-2.0
BioHAh1qJAQ_24.wav,BioHAh1qJAQ,24,113.82381,120.59841,-1.4
BioHAh1qJAQ_25.wav,BioHAh1qJAQ,25,120.59841,121.49637,-1.6
BioHAh1qJAQ_26.wav,BioHAh1qJAQ,26,123.73129,132.98027,0.8
BioHAh1qJAQ_27.wav,BioHAh1qJAQ,27,132.98027,144.61383,0.0
BioHAh1qJAQ_28.wav,BioHAh1qJAQ,28,144.61383,150.86961,-2.0
BioHAh1qJAQ_29.wav,BioHAh1qJAQ,29,159.34036,160.84694,0.0
BioHAh1qJAQ_30.wav,BioHAh1qJAQ,30,166.98299,179.80385,-2.0
BvYR0L6f2Ig_1.wav,BvYR0L6f2Ig,1,25.095465,28.198412,1.6
BvYR0L6f2Ig_2.wav,BvYR0L6f2Ig,2,28.198412,33.94535,2.0
BvYR0L6f2Ig_3.wav,BvYR0L6f2Ig,3,42.166668,46.197506,0.4
BvYR0L6f2Ig_4.wav,BvYR0L6f2Ig,4,46.197506,47.93356,-1.0
BvYR0L6f2Ig_5.wav,BvYR0L6f2Ig,5,47.93356,51.016552,-0.2
BvYR0L6f2Ig_6.wav,BvYR0L6f2Ig,6,112.606575,117.97437,-0.8
BvYR0L6f2Ig_7.wav,BvYR0L6f2Ig,7,112.606575,120.977554,1.2
BvYR0L6f2Ig_8.wav,BvYR0L6f2Ig,8,120.977554,121.91542,0.8
BvYR0L6f2Ig_9.wav,BvYR0L6f2Ig,9,123.7712,127.85193,2.2
BvYR0L6f2Ig_10.wav,BvYR0L6f2Ig,10,127.85193,131.41383,-1.8
BvYR0L6f2Ig_11.wav,BvYR0L6f2Ig,11,131.41383,132.86055,0.6
BvYR0L6f2Ig_12.wav,BvYR0L6f2Ig,12,132.86055,137.47006,0.4
BvYR0L6f2Ig_13.wav,BvYR0L6f2Ig,13,137.47006,139.41565,-1.4
BvYR0L6f2Ig_14.wav,BvYR0L6f2Ig,14,139.41565,142.52856,-1.8
BvYR0L6f2Ig_15.wav,BvYR0L6f2Ig,15,142.52856,144.90317,-1.2
BvYR0L6f2Ig_16.wav,BvYR0L6f2Ig,16,144.90317,150.49048,1.8
BvYR0L6f2Ig_17.wav,BvYR0L6f2Ig,17,150.49048,154.4415,2.0
BvYR0L6f2Ig_18.wav,BvYR0L6f2Ig,18,154.4415,154.97029,0.0
BvYR0L6f2Ig_19.wav,BvYR0L6f2Ig,19,154.97029,156.6365,2.2
BvYR0L6f2Ig_20.wav,BvYR0L6f2Ig,20,156.6365,159.92903,2.8
BvYR0L6f2Ig_21.wav,BvYR0L6f2Ig,21,159.92903,162.52313,1.6
BvYR0L6f2Ig_22.wav,BvYR0L6f2Ig,22,165.43651,166.1449,-1.0
BvYR0L6f2Ig_23.wav,BvYR0L6f2Ig,23,166.1449,171.82199,2.4
BvYR0L6f2Ig_24.wav,BvYR0L6f2Ig,24,171.56259,174.79524,1.6
BvYR0L6f2Ig_25.wav,BvYR0L6f2Ig,25,174.79524,176.4415,1.8
